income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,loan_status,dti_ratio,total_assets,asset_coverage,affordability_index
4700000,10800000,8,527,13300000,3100000,13600000,4800000,1,2.297872340425532,34800000,3.2222222222222223,3.4814814814814814
3200000,11100000,6,708,8900000,5700000,8100000,1500000,0,3.46875,24200000,2.18018018018018,1.7297297297297298
1700000,4200000,14,829,200000,1600000,4600000,1600000,0,2.4705882352941178,8000000,1.9047619047619047,5.666666666666667
2600000,8100000,12,854,4500000,5100000,6300000,2500000,0,3.1153846153846154,18400000,2.271604938271605,3.8518518518518516
2700000,6700000,14,899,2400000,4200000,6000000,2000000,0,2.4814814814814814,14600000,2.1791044776119404,5.641791044776119
3600000,13400000,6,589,3600000,0,11200000,4000000,0,3.7222222222222223,18800000,1.4029850746268657,1.6119402985074627
7200000,26000000,6,571,4700000,0,22600000,4200000,0,3.611111111111111,31500000,1.2115384615384615,1.6615384615384616
2500000,6400000,6,708,6900000,200000,9900000,3500000,0,2.56,20500000,3.203125,2.34375
5500000,19600000,16,328,2400000,4800000,10900000,3700000,1,3.5636363636363635,21800000,1.1122448979591837,4.489795918367347
9200000,33500000,8,564,20800000,15200000,29800000,11400000,0,3.641304347826087,77200000,2.3044776119402983,2.1970149253731344
9000000,19000000,8,693,18300000,4500000,29600000,7200000,0,2.111111111111111,59600000,3.136842105263158,3.789473684210526
5900000,15000000,14,626,16400000,4600000,17600000,8200000,0,2.542372881355932,46800000,3.12,5.506666666666667
5600000,15600000,12,470,9900000,10700000,14600000,7000000,1,2.7857142857142856,42200000,2.7051282051282053,4.3076923076923075
3200000,12500000,8,849,400000,5300000,10400000,4400000,0,3.90625,20500000,1.64,2.048
9100000,27800000,16,547,21900000,7000000,31900000,9400000,1,3.0549450549450547,70200000,2.5251798561151078,5.237410071942446
4600000,15100000,2,417,5600000,3900000,11800000,6600000,0,3.282608695652174,27900000,1.8476821192052981,0.609271523178808
7300000,14900000,2,358,13600000,12300000,20400000,7300000,1,2.041095890410959,53600000,3.597315436241611,0.9798657718120806
1300000,3100000,16,826,200000,1700000,5100000,1400000,0,2.3846153846153846,8400000,2.7096774193548385,6.709677419354839
1800000,4200000,6,836,1300000,1900000,6800000,2000000,0,2.3333333333333335,12000000,2.857142857142857,2.5714285714285716
500000,1700000,10,509,400000,300000,1400000,300000,1,3.4,2400000,1.411764705882353,2.9411764705882355
5700000,20500000,20,581,15200000,7800000,11400000,8500000,0,3.5964912280701755,42900000,2.0926829268292684,5.560975609756097
300000,1100000,4,359,100000,0,1000000,200000,0,3.6666666666666665,1300000,1.1818181818181819,1.0909090909090908
2100000,7100000,10,517,1200000,2900000,5400000,1400000,1,3.380952380952381,10900000,1.5352112676056338,2.9577464788732395
5700000,20100000,14,442,11700000,7300000,17900000,6500000,1,3.526315789473684,43400000,2.1592039800995027,3.970149253731343
1100000,2700000,16,346,1900000,300000,2200000,800000,1,2.4545454545454546,5200000,1.9259259259259258,6.518518518518518
9300000,34000000,6,742,4200000,600000,32800000,8200000,0,3.6559139784946235,45800000,1.3470588235294119,1.6411764705882352
3500000,8100000,10,626,7100000,5500000,7200000,2900000,0,2.3142857142857145,22700000,2.802469135802469,4.320987654320987
8200000,28800000,4,619,9000000,1100000,23000000,6300000,0,3.5121951219512195,39400000,1.3680555555555556,1.1388888888888888
7500000,17900000,20,734,9100000,5500000,23000000,4900000,0,2.3866666666666667,42500000,2.374301675977654,8.379888268156424
7000000,25600000,6,420,15100000,11500000,15300000,8700000,1,3.657142857142857,50600000,1.9765625,1.6406249999999998
3900000,8300000,18,600,3900000,600000,10400000,5600000,0,2.128205128205128,20500000,2.4698795180722892,8.457831325301205
4700000,13200000,12,440,4000000,3300000,16600000,4300000,1,2.8085106382978724,28200000,2.1363636363636362,4.2727272727272725
1700000,5200000,16,820,1700000,1200000,4000000,1000000,0,3.0588235294117645,7900000,1.5192307692307692,5.230769230769231
2500000,7800000,8,437,5800000,0,5800000,3300000,1,3.12,14900000,1.9102564102564104,2.5641025641025643
400000,1400000,12,468,700000,0,1500000,400000,1,3.5,2600000,1.8571428571428572,3.4285714285714284
2400000,9100000,8,368,2200000,200000,5600000,3300000,1,3.7916666666666665,11300000,1.2417582417582418,2.10989010989011
5700000,21900000,2,871,3200000,1700000,14400000,6100000,0,3.8421052631578947,25400000,1.1598173515981736,0.5205479452054794
9800000,37900000,4,816,21800000,12200000,26100000,8500000,0,3.86734693877551,68600000,1.8100263852242744,1.0343007915567282
9000000,32800000,4,773,10600000,4100000,18900000,11500000,0,3.6444444444444444,45100000,1.375,1.0975609756097562
800000,3000000,14,576,1200000,1300000,2600000,400000,0,3.75,5500000,1.8333333333333333,3.7333333333333334
1600000,4500000,14,673,1900000,2700000,3700000,1300000,0,2.8125,9600000,2.1333333333333333,4.977777777777778
9800000,34100000,20,760,21500000,9400000,33400000,13600000,0,3.479591836734694,77900000,2.2844574780058653,5.747800586510264
2900000,7500000,12,678,3400000,3000000,10900000,3700000,0,2.586206896551724,21000000,2.8,4.64
3900000,12000000,14,893,6000000,4700000,12900000,5200000,0,3.076923076923077,28800000,2.4,4.55
3300000,9000000,18,754,6100000,3900000,6900000,4700000,0,2.727272727272727,21600000,2.4,6.6
700000,2200000,8,617,1600000,400000,2400000,900000,0,3.142857142857143,5300000,2.409090909090909,2.5454545454545454
8400000,29500000,20,661,14600000,3400000,28900000,10900000,0,3.511904761904762,57800000,1.959322033898305,5.694915254237288
4000000,12100000,12,356,10500000,2500000,15600000,5000000,1,3.025,33600000,2.7768595041322315,3.9669421487603302
1900000,6300000,16,811,1100000,100000,5100000,1900000,0,3.3157894736842106,8200000,1.3015873015873016,4.825396825396825
3900000,14600000,2,730,9200000,4000000,14600000,5400000,0,3.7435897435897436,33200000,2.2739726027397262,0.5342465753424658
7400000,18000000,2,792,5300000,9400000,19900000,5300000,0,2.4324324324324325,39900000,2.216666666666667,0.8222222222222222
5900000,16000000,6,798,15900000,5000000,12300000,3100000,0,2.711864406779661,36300000,2.26875,2.2125
1400000,2900000,12,490,600000,1600000,5500000,1300000,1,2.0714285714285716,9000000,3.103448275862069,5.793103448275862
1800000,5500000,6,448,2900000,300000,5600000,1300000,1,3.0555555555555554,10100000,1.8363636363636364,1.9636363636363636
1000000,3100000,6,525,1900000,1700000,2800000,1400000,1,3.1,7800000,2.5161290322580645,1.9354838709677418
7400000,19200000,20,415,2200000,4800000,29200000,7000000,1,2.5945945945945947,43200000,2.25,7.708333333333333
2700000,10600000,16,496,800000,2900000,9700000,2400000,1,3.925925925925926,15800000,1.490566037735849,4.0754716981132075
3600000,13100000,8,543,2900000,100000,9900000,2700000,1,3.638888888888889,15600000,1.1908396946564885,2.198473282442748
7000000,18400000,12,520,4700000,11900000,17000000,3800000,1,2.6285714285714286,37400000,2.032608695652174,4.565217391304348
5000000,18000000,14,307,5300000,5600000,12800000,3300000,1,3.6,27000000,1.5,3.888888888888889
1800000,5700000,14,502,1400000,1100000,4400000,1300000,1,3.1666666666666665,8200000,1.4385964912280702,4.421052631578947
4700000,12000000,6,505,3400000,3800000,18000000,2300000,1,2.5531914893617023,27500000,2.2916666666666665,2.35
6700000,23100000,4,304,14400000,7100000,24300000,10000000,0,3.4477611940298507,55800000,2.4155844155844157,1.1601731601731602
5800000,17500000,10,719,5800000,1900000,12400000,3100000,0,3.0172413793103448,23200000,1.3257142857142856,3.3142857142857145
5900000,22700000,18,855,13400000,6300000,14500000,4000000,0,3.847457627118644,38200000,1.6828193832599119,4.6784140969163
6000000,15800000,18,593,6800000,4800000,13200000,6400000,0,2.6333333333333333,31200000,1.9746835443037976,6.8354430379746836
700000,1400000,10,523,700000,1100000,1600000,900000,1,2.0,4300000,3.0714285714285716,5.0
3700000,13100000,14,385,10600000,6800000,9200000,4900000,1,3.5405405405405403,31500000,2.404580152671756,3.954198473282443
7100000,19300000,6,783,3900000,4800000,21800000,5000000,0,2.7183098591549295,35500000,1.839378238341969,2.207253886010363
1100000,3900000,2,538,400000,1300000,4300000,1600000,0,3.5454545454545454,7600000,1.9487179487179487,0.5641025641025641
9500000,20100000,2,506,16800000,800000,32700000,11000000,1,2.1157894736842104,61300000,3.0497512437810945,0.945273631840796
2200000,8600000,2,461,1400000,3000000,4700000,2100000,0,3.909090909090909,11200000,1.302325581395349,0.5116279069767442
5500000,20000000,8,666,3800000,4700000,18000000,7900000,0,3.6363636363636362,34400000,1.72,2.2
4400000,16300000,20,561,5500000,8000000,12000000,4000000,0,3.7045454545454546,29500000,1.8098159509202454,5.398773006134969
5000000,10800000,10,345,12300000,5000000,14100000,6300000,1,2.16,37700000,3.490740740740741,4.62962962962963
6100000,12500000,14,862,11300000,1500000,21900000,6800000,0,2.0491803278688523,41500000,3.32,6.832
8100000,22300000,10,686,20400000,8700000,19200000,6200000,0,2.753086419753086,54500000,2.4439461883408073,3.632286995515695
7000000,19600000,8,708,17600000,2600000,24300000,4500000,0,2.8,49000000,2.5,2.857142857142857
5600000,14800000,20,656,9600000,9200000,11600000,6500000,0,2.642857142857143,36900000,2.4932432432432434,7.5675675675675675
1800000,7000000,14,743,2600000,1000000,4500000,1500000,0,3.888888888888889,9600000,1.3714285714285714,3.6
3600000,12100000,14,408,10100000,4200000,13000000,5400000,1,3.361111111111111,32700000,2.7024793388429753,4.165289256198347
600000,1300000,14,408,1000000,300000,1600000,900000,1,2.1666666666666665,3800000,2.923076923076923,6.461538461538462
4900000,16500000,12,439,7500000,1400000,10300000,7200000,1,3.36734693877551,26400000,1.6,3.5636363636363635
3000000,7100000,6,415,2000000,5700000,9500000,2500000,1,2.3666666666666667,19700000,2.7746478873239435,2.535211267605634
3800000,10600000,12,490,3300000,6500000,14400000,3100000,1,2.789473684210526,27300000,2.5754716981132075,4.30188679245283
7600000,30000000,16,884,13300000,3600000,17200000,10800000,0,3.9473684210526314,44900000,1.4966666666666666,4.053333333333334
7800000,25400000,18,425,3000000,14000000,30500000,7200000,1,3.2564102564102564,54700000,2.1535433070866143,5.527559055118111
6800000,21700000,20,730,17500000,1300000,18600000,3600000,0,3.1911764705882355,41000000,1.8894009216589862,6.267281105990784
5900000,17300000,20,657,1500000,5600000,13000000,4100000,0,2.9322033898305087,24200000,1.3988439306358382,6.820809248554913
4900000,16800000,10,480,2200000,8900000,12600000,2700000,1,3.4285714285714284,26400000,1.5714285714285714,2.9166666666666665
1100000,3100000,16,356,1300000,100000,3000000,1600000,1,2.8181818181818183,6000000,1.935483870967742,5.67741935483871
9800000,36000000,12,629,28000000,4100000,29800000,11200000,0,3.673469387755102,73100000,2.0305555555555554,3.2666666666666666
1200000,4700000,2,667,1100000,300000,4200000,800000,0,3.9166666666666665,6400000,1.3617021276595744,0.5106382978723404
4700000,11500000,18,559,7500000,0,18700000,2600000,0,2.4468085106382977,28800000,2.5043478260869567,7.356521739130435
6700000,16000000,4,791,0,13000000,20700000,5200000,0,2.388059701492537,38900000,2.43125,1.675
3700000,11300000,6,538,6200000,400000,10400000,5400000,1,3.054054054054054,22400000,1.9823008849557522,1.9646017699115046
7400000,16000000,20,358,16700000,5500000,26800000,4300000,1,2.1621621621621623,53300000,3.33125,9.25
3300000,11700000,14,439,4000000,6300000,8300000,1700000,1,3.5454545454545454,20300000,1.735042735042735,3.948717948717949
4800000,15300000,12,503,3300000,4000000,12000000,4300000,1,3.1875,23600000,1.542483660130719,3.764705882352941
4600000,11900000,6,810,11200000,8200000,17500000,5200000,0,2.5869565217391304,42100000,3.53781512605042,2.319327731092437
8000000,30600000,14,302,12700000,13100000,23900000,6800000,1,3.825,56500000,1.84640522875817,3.6601307189542482
4100000,8800000,18,300,10900000,6400000,8600000,3500000,1,2.1463414634146343,29400000,3.340909090909091,8.386363636363637
2600000,7200000,16,612,1300000,1000000,5800000,1400000,0,2.769230769230769,9500000,1.3194444444444444,5.777777777777778
1300000,5000000,6,686,2700000,2000000,4100000,900000,0,3.8461538461538463,9700000,1.94,1.5599999999999998
2300000,4900000,12,409,3300000,2400000,4700000,3200000,1,2.130434782608696,13600000,2.7755102040816326,5.63265306122449
300000,900000,6,492,800000,300000,700000,400000,1,3.0,2200000,2.4444444444444446,2.0
7000000,21700000,20,498,6600000,5500000,14700000,3900000,1,3.1,30700000,1.4147465437788018,6.451612903225806
4400000,10900000,18,611,8600000,6300000,8800000,3000000,0,2.477272727272727,26700000,2.44954128440367,7.2660550458715605
5100000,11800000,6,776,7600000,400000,10500000,4400000,0,2.3137254901960786,22900000,1.9406779661016949,2.5932203389830506
5900000,13000000,6,779,10800000,11600000,13100000,6600000,0,2.2033898305084745,42100000,3.2384615384615385,2.723076923076923
7800000,27200000,16,560,3600000,8100000,21800000,8600000,0,3.4871794871794872,42100000,1.5477941176470589,4.588235294117647
2200000,5100000,6,308,3200000,2600000,6600000,3100000,1,2.3181818181818183,15500000,3.0392156862745097,2.588235294117647
5400000,12600000,18,786,300000,2500000,21000000,6600000,0,2.3333333333333335,30400000,2.4126984126984126,7.714285714285714
7400000,29100000,8,597,12100000,4800000,16300000,7000000,0,3.9324324324324325,40200000,1.3814432989690721,2.0343642611683848
5800000,12000000,12,811,9400000,8800000,14200000,3100000,0,2.0689655172413794,35500000,2.9583333333333335,5.8
5800000,13000000,12,862,11300000,8400000,12000000,3900000,0,2.2413793103448274,35600000,2.7384615384615385,5.353846153846154
4800000,14200000,12,369,3200000,200000,14000000,3000000,1,2.9583333333333335,20400000,1.4366197183098592,4.056338028169014
7400000,23900000,4,687,20800000,10900000,26100000,5600000,0,3.22972972972973,63400000,2.6527196652719667,1.2384937238493723
9600000,19600000,12,500,21500000,700000,37600000,10900000,1,2.0416666666666665,70700000,3.607142857142857,5.877551020408164
200000,500000,6,746,400000,0,500000,0,0,2.5,900000,1.8,2.4000000000000004
700000,2100000,14,619,1900000,700000,2400000,1000000,0,3.0,6000000,2.857142857142857,4.666666666666667
7600000,16700000,20,692,9900000,9600000,25100000,7400000,0,2.1973684210526314,52000000,3.1137724550898205,9.10179640718563
1400000,3300000,18,321,900000,1500000,3000000,700000,1,2.357142857142857,6100000,1.8484848484848484,7.636363636363636
3800000,15000000,14,730,10800000,2900000,10700000,3600000,0,3.9473684210526314,28000000,1.8666666666666667,3.546666666666667
2700000,10800000,6,480,4400000,0,10300000,3500000,1,4.0,18200000,1.6851851851851851,1.5
5000000,10700000,2,753,12600000,9000000,11500000,5700000,0,2.14,38800000,3.6261682242990654,0.9345794392523364
9000000,28900000,6,637,11300000,1200000,33000000,4800000,0,3.2111111111111112,50300000,1.740484429065744,1.8685121107266436
3700000,9000000,6,483,9300000,400000,9900000,3600000,1,2.4324324324324325,23200000,2.577777777777778,2.466666666666667
300000,1100000,4,315,700000,100000,900000,100000,0,3.6666666666666665,1800000,1.6363636363636365,1.0909090909090908
1800000,4100000,8,777,2200000,2500000,3600000,1900000,0,2.2777777777777777,10200000,2.4878048780487805,3.5121951219512195
7900000,17700000,4,402,20900000,11800000,25600000,8400000,1,2.240506329113924,66700000,3.768361581920904,1.7853107344632768
2100000,7700000,8,493,4300000,400000,4400000,1300000,1,3.6666666666666665,10400000,1.3506493506493507,2.1818181818181817
900000,3100000,4,355,1700000,100000,3000000,500000,0,3.4444444444444446,5300000,1.7096774193548387,1.1612903225806452
9900000,23600000,18,557,18300000,8600000,23000000,9100000,0,2.3838383838383836,59000000,2.5,7.550847457627119
5600000,20000000,20,606,7100000,500000,20000000,7600000,0,3.5714285714285716,35200000,1.76,5.6
6000000,12200000,16,743,8800000,2600000,20600000,2900000,0,2.033333333333333,34900000,2.860655737704918,7.868852459016393
5700000,18400000,4,579,12800000,4000000,17200000,4900000,0,3.2280701754385963,38900000,2.114130434782609,1.2391304347826086
9000000,33100000,20,734,2800000,5900000,25300000,10300000,0,3.6777777777777776,44300000,1.338368580060423,5.438066465256798
7300000,16100000,2,490,7600000,1400000,21800000,10700000,1,2.2054794520547945,41500000,2.577639751552795,0.906832298136646
5300000,20500000,16,802,11200000,7100000,21100000,4100000,0,3.8679245283018866,43500000,2.1219512195121952,4.136585365853659
3500000,7400000,16,867,500000,6600000,9500000,2100000,0,2.1142857142857143,18700000,2.527027027027027,7.5675675675675675
1000000,2200000,12,302,2200000,400000,3700000,1400000,1,2.2,7700000,3.5,5.454545454545454
5100000,19900000,12,867,1800000,7100000,18300000,5700000,0,3.9019607843137254,32900000,1.6532663316582914,3.0753768844221105
2900000,9900000,8,312,1800000,4500000,11200000,3700000,1,3.413793103448276,21200000,2.1414141414141414,2.3434343434343434
